_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
15,472051,,沖縄県,宜野湾市,さよウィメンズ・メンタルクリニック,サヨウィメンズ・メンタルクリニック,無床診療所,沖縄県宜野湾市志真志４－２４－７,沖縄ぎのわんセミナーハウス４Ｆ,26.256023,127.759163,(098）8709855,,,,,,月火水金土,9:00,17:00,木曜・日曜・祝祭日・火曜午後（他臨時休診あり）※完全電話予約制,,精神科;心療内科,,,
16,472051,,沖縄県,宜野湾市,まえはら内科,マエハラナイカ,,沖縄県宜野湾市真栄原３－１９－８,,26.263966,127.744087,(098）8702807,,,,,,月火水金土,9:00,18:00,木曜・日曜・祝祭日、土曜日午後は休診,,内科;呼吸器内科,,https://maeharanaika.com/,
17,472051,,沖縄県,宜野湾市,ひかり眼科,ヒカリガンカ,無床診療所,沖縄県宜野湾市愛知１ー２ー１,,26.270262,127.768929,(098）8929888,,,,,,月火木金土,9:30,18:00,水曜日・日曜日・祝日は休診,,眼科,,,
18,472051,,沖縄県,宜野湾市,おやかわクリニック,オヤカワクリニック,,沖縄県宜野湾市長田１ー２９－１,,26.263044,127.762329,(098）8935511,,,,,,月火水木金土,8:30,17:00,木曜日午後、日曜・祝祭日、旧盆（ウークイ）、年末年始は休診,,内;胃腸;呼吸器;循環器,,https://www.oyakawa-clinic.com/,
19,472051,,沖縄県,宜野湾市,うえはらこどもクリニック,ウエハラコドモクリニック,無床診療所,沖縄県宜野湾市長田１－２６－１９,,26.261745,127.76371,(098）8925151,,,,,,月火水木金土,9:00,18:00,日曜･祝祭日、水・土曜日午後は休診,,アレルギー科;小児科,,,
20,472051,,沖縄県,宜野湾市,みやぎ小児科クリニック,ミヤギショウニカクリニック,無床診療所,沖縄県宜野湾市我如古４４７－１,,26.260557,127.746101,(098）8983339,,,,,,月火水木金土,9:00,18:00,日曜・祝祭日、木曜日午後は休診,,小児科;内科;皮膚科,,,
21,472051,,沖縄県,宜野湾市,いとむクリニック,イトムクリニック,,沖縄県宜野湾市伊佐１－１０－９,,26.284876,127.754982,(098）8985856,,,,,,月火水金土,8:30,17:30,木日祝祭日は休診、土曜日は15：30まで,,小児科;アレルギー科;皮膚科;耳鼻咽喉科;眼科,,,
22,472051,,沖縄県,宜野湾市,クリニックぎのわん,クリニックギノワン,,沖縄県宜野湾市大山７－７－２２,,26.287573,127.74559,(098）8901212,,,,,,月火水木金土,9:00,19:30,日祝祭日は休診、木曜土曜は17：30まで,,内科;精神科;心療内科;外科;整形外科;リハビリテーション科,,,
23,472051,,沖縄県,宜野湾市,池原外科胃腸科医院,イケハラゲカイチョウカイイン,有床診療所,沖縄県宜野湾市新城２－４０－２７,,26.287012,127.768578,(098）8931531,,,,,,月火水木金土,9:00,19:00,日祝祭日、木・土曜日午後は休診,,外科;消化器内科;胃腸内科;呼吸器内科;内科;肛門外科;泌尿器科;放射線科,,,
24,472051,,沖縄県,宜野湾市,いなふくクリニック,イナフククリニック,,沖縄県宜野湾市真栄原３－１２－２０,,26.262981,127.74321,(098）8905300,,,,,,火水金土,9:00,16:30,月、木、日、祝祭日は休診,,産婦人科;内科;心療内科,,http://inafuku.sakura.ne.jp/index.html,
25,472051,,沖縄県,宜野湾市,ちゃたに内科・呼吸器科,チャタニナイカ・コキュウキカ,,沖縄県宜野湾市宇地泊７２４－２,,26.272427,127.72966,(098）8987777,,,,,,月火水木金土,9:00,17:00,日曜・祝祭日、水曜日・土曜日午後は休診,,内科;呼吸器内科;成人喘息外来;生活習慣病外来,,https://chatani.atat.jp/i/f.php,
26,472051,,沖縄県,宜野湾市,喜屋武内科クリニック,キャンナイカクリニック,,沖縄県宜野湾市嘉数２－１－１,,26.256216,127.738945,(098）8907715,,,,,,月火水木金土,9:00,18:00,日曜・祝祭日、木曜日・土曜日午後は休診,,内科;小児科;リウマチ科,,,
27,472051,,沖縄県,宜野湾市,みみとはなの和クリニック,ミミトハナノナゴミクリニック,無床診療所,沖縄県宜野湾市宇地泊７０１,,26.272816,127.729362,(098）8900753,,,,,,月火水木金土,9:00,17:30,日曜日・祝祭日は休診、土曜日は17：00まで,,耳鼻咽喉科,,https://nagomiclinic.jp/,
28,472051,,沖縄県,宜野湾市,長濵眼科,ナガハマガンカ,無床診療所,沖縄県宜野湾市宇地泊７０１,,26.272816,127.729362,(098）8702266,,,,,,月火水金土,8:30,18:00,木曜日、日曜祝祭日は休診,,眼科,,http://www.nagahamaganka.com/,
29,472051,,沖縄県,宜野湾市,いきいき耳鼻咽喉科クリニック,イキイキジビインコウカクリニック,無床診療所,沖縄県宜野湾市長田１ー１ー３,,26.26527,127.764961,(098）8931187,,,,,,月火水金土,9:00,18:00,木曜日、日曜、祝祭日は休診、土曜日は17：00まで,,耳鼻咽喉科,,http://www.ikiiki-clinic.com/,
30,472051,,沖縄県,宜野湾市,西平医院,ニシヒライイン,,沖縄県宜野湾市赤道２ー２ー２,,26.272564,127.772896,(098）8961116,,,,,,月火水木金土,9:00,18:00,木曜・土曜午後、日曜、祝日、年末・年始(12/31～1/3) お盆（旧暦7月15日）は休診、火曜日は17：00まで,,内科;呼吸器内科;循環器内科;消化器内科;胃腸内科;糖尿病内科,,,
31,472051,,沖縄県,宜野湾市,サンクリニック,サンクリニック,,沖縄県宜野湾市伊佐２－９ー３５,,26.287331,127.754601,(098）8983370,,,,,,月火水木土日,9:00,18:00,金曜日、月曜・日曜午後休診･祝祭日午後休診,,内科;外科;整形外科;胃腸内科;リハビリ科,,,
32,472051,,沖縄県,宜野湾市,新垣形成外科,アラカキケイセイゲカ,無床診療所,沖縄県宜野湾市宇地泊７２９,,26.272427,127.72966,(098）8702990,,,,,,月火水金土,9:00,17:00,木、日、祝日は休診、土曜日は16：00まで,,形成外科;美容外科,,https://www.arakakikeisei.com/,
33,472051,,沖縄県,宜野湾市,かりゆしクリニック,カリユシクリニック,,沖縄県宜野湾市嘉数４－２５ー１５,,26.2624,127.729118,(098）8980555,,,,,,月火水木金土,9:00,17:30,日祝祭日、木土は午後は休診,,内科;循環器科,,https://kariyushi.cc/,
34,472051,,沖縄県,宜野湾市,岡こどもクリニック,オカコドモクリニック,無床診療所,沖縄県宜野湾市宇地泊７７２－１,,26.273745,127.731804,(098）9429255,,,,,,月火水木金土,9:00,18:00,日、祝日、水曜午後は休診,,小児科,,http://oka-kodomo-clinic.jp/,
35,472051,,沖縄県,宜野湾市,早川眼科医院,ハヤカワガンカイイン,無床診療所,沖縄県宜野湾市野嵩２ー２ー２,,26.282846,127.77916,(098）8938155,,,,,,月水木金土,8:30,17:00,火日木曜午後、土曜午後は休診,,眼科,,,
36,472051,,沖縄県,宜野湾市,光クリニック,ヒカリクリニック,,沖縄県宜野湾市嘉数２ー２ー１　,広栄メディカルビル２Ｆ,26.255253,127.739342,(098）8982233,,,,,,月火水木金土,8:30,16:30,水曜午後、土曜午後、日祝日は休診,,内科;消化器内科,,http://www.hikari-naika.com/,
37,472051,,沖縄県,宜野湾市,古堅ウィメンズクリニック,フルゲンウィメンズクリニック,,沖縄県宜野湾市大謝名１６５,,26.2707,127.735016,(098）8901600,,,,,,月火水金土,9:00,18:00,木日祝日は休診、土曜日は17：00まで,,産婦人科,,https://furugen-womens.com/,
38,472051,,沖縄県,宜野湾市,まえだ眼科,マエダガンカ,無床診療所,沖縄県宜野湾市嘉数２－７ー１５,,26.25556,127.736191,(098）8905331,,,,,,,,,,,眼科,,,
39,472051,,沖縄県,宜野湾市,ひでき皮フ科美容クリニック,ヒデキヒフカビヨウクリニック,無床診療所,沖縄県宜野湾市志真志１ー１５ー２３,,26.257734,127.764053,(098）8961111,,,,,,月火水木金土,9:00,18:30,木曜午後、日祝日は休診,,皮膚科;美容皮膚科,,,
40,472051,,沖縄県,宜野湾市,じのん整形外科クリニック,ジノンセイケイゲカクリニック,無床診療所,沖縄県宜野湾市字宇地泊８２０,,26.27243,127.729889,(098）9431115,,,,,,月火木金土,8:30,17:15,水、日、祝日、旧盆最終日午後は休診,,整形外科;リウマチ科;リハビリ科;股関節膝関節外科;スポーツ整形外科,,https://www.jinon-clinic.jp/,
41,472051,,沖縄県,宜野湾市,しらはまクリニック,シラハマクリニック,無床診療所,沖縄県宜野湾市伊佐３ー９ー１９,,26.290817,127.755501,(098）8981671,,,,,,月火木金,9:30,14:30,水土日は休診,,皮膚科;美容皮膚科,,https://aiseien-okinawa.com/,
42,472051,,沖縄県,宜野湾市,さむら脳神経クリニック,サムラノウシンケイクリニック,無床診療所,沖縄県宜野湾市嘉数２－２ー１　,広栄メディカルビル１Ｆ,26.255253,127.739342,(098）8971177,,,,,,月火木金土,9:00,17:00,水日祝日は休診,,脳神経外科;心療内科;精神神経科,,https://samura-clinic.com/,
43,472051,,沖縄県,宜野湾市,クリニック・シンフォニア,クリニック・シンフォニア,無床診療所,沖縄県宜野湾市上原１－１８－１３,ハーモニーマンション１階,26.277027,127.776283,(080)64933289,,,,,,月火木金,9:00,12:00,水土日祝祭日年末年始は休診　※完全予約制,,精神科,,https://serenadetokyo2.wixsite.com/clinic,
44,472051,,沖縄県,宜野湾市,ふくやま整形外科,フクヤマセイケイゲカ,無床診療所,沖縄県宜野湾市長田１ー２８ー１,,26.262644,127.762123,(098）8941234,,,,,,月火水木金土,9:00,18:00,木曜午後、日祝日は休診,,一般整形外科;スポーツ整形外科;リハビリ科,,http://www.fukuyama-seikeigeka.com/,
45,472051,,沖縄県,宜野湾市,愛誠園クリニック,アイセイエンクリニック,無床診療所,沖縄県宜野湾市伊佐３－２６ー８,,26.293285,127.758095,(098）8984141,,,,,,月火水木金土,9:30,17:00,木曜午後、土曜午後、日曜は休診,,内科,,https://aiseien-okinawa.com/institution/aiseien_clinic,
46,472051,,沖縄県,宜野湾市,ねたて内科クリニック,ネタテナイカクリニック,無床診療所,沖縄県宜野湾市嘉数１ー２２ー５,,26.25909,127.737236,(098）8901500,,,,,,月火水金土,9:00,17:30,木、日、祝祭日、年末年始は休診,,一般内科;脳神経内科;リハビリ科,,https://netate-clinic.com/,
47,472051,,沖縄県,宜野湾市,のだけ整形外科,ノダケセイケイゲカ,無床診療所,沖縄県宜野湾市野嵩２ー１ー６　,２，３階,26.282351,127.77816,(098）9171870,,,,,,月火水木金土,9:00,18:00,水土曜午後、日祝祭日は休診,,整形外科;リハビリ科,,http://www.nodakeseikeigeka.com/,
48,472051,,沖縄県,宜野湾市,ぎのわんメンタルクリニック,ギノワンメンタルクリニック,無床診療所,沖縄県宜野湾市大謝名１－１７ー３１,,26.266979,127.736404,(098）8907733,,,,,,月火水木金土,8:30,18:00,火木土曜午後、日祝日は休診,,診療内科;精神科,,https://ginowan-mental-clinic.com/,
49,472051,,沖縄県,宜野湾市,まみ皮フ科クリニック,マミヒフカクリニック,無床診療所,沖縄県宜野湾市嘉数２－２ー１　,広栄メディカルビル２階,26.255253,127.739342,(098）8984112,,,,,,月火木金土,9:00,17:00,水日祝日は休診　※完全予約制,,皮膚科;美容皮膚科,,http://www.mami-clinic.com/,
50,472051,,沖縄県,宜野湾市,おかえり在宅クリニック,オカエリザイタククリニック,無床診療所,沖縄県宜野湾市真栄原１－１１－１０　,１Ｆ　１０１,26.259203,127.743111,(098）9757850,,,,,,月火水木金,9:00,17:00,土日祝日は休診,,内科;麻酔科;精神科,,https://www.okaeri-cl.com/,
51,472051,,沖縄県,宜野湾市,あらかき歯科クリニック,アラカキシカクリニック,無床診療所,沖縄県宜野湾市野嵩２－３４－９,,26.287071,127.777992,(098）8933883,,,,,,月火水金土,10:00,19:00,木日祝日は休診、土曜日は17：00まで,,小児歯科;歯周病治療;予防歯科;矯正歯科;小児矯正;審美歯科,,,
52,472051,,沖縄県,宜野湾市,仲尾歯科医院,ナカオシカイイン,無床診療所,沖縄県宜野湾市真栄原１－１０－５,,26.259579,127.743713,(098）8986771,,,,,,月火水木金土,9:30,20:00,木曜午後、日曜日は休診,,歯科,,,
53,472051,,沖縄県,宜野湾市,ラッキーデンタ・ランド歯科クリニック,ラッキーデンタ・ランドシカクリニック,無床診療所,沖縄県宜野湾市愛知１－５ー１５,愛知ファッションビル　２Ｆ,26.269718,127.767937,(098）8928148,,,,,,月火水金土,9:00,19:00,木曜午後、日祝日は休診、土曜日は17：00まで,,一般歯科;小児歯科;予防歯科;矯正歯科,,https://www.luckydentaland.com/,
54,472051,,沖縄県,宜野湾市,なかむら歯科医院,ナカムラシカイイン,無床診療所,沖縄県宜野湾市上原１－６－５,,26.277922,127.777802,(098）8920990,,,,,,月火水木金土,9:30,19:00,日祝日は休診、土曜日は18：00まで,,小児歯科;歯周病治療;予防歯科;審美歯科,,,
55,472051,,沖縄県,宜野湾市,もりや歯科医院,モリヤシカイイン,無床診療所,沖縄県宜野湾市志真志１－６－５,朝孝ビル１階,26.258141,127.767342,(098）8932838,,,,,,月火水木金土,9:00,19:00,水曜午後、日祝日は休診　※完全予約制,,歯科,,,
56,472051,,沖縄県,宜野湾市,デイゴ歯科医院,デイゴシカイイン,無床診療所,沖縄県宜野湾市野嵩４－１－１３,,26.289705,127.781265,(098）8938900,,,,,,月火水木金土,9:30,18:30,木曜午後、日祝日は休診、,,歯科,,,
57,472051,,沖縄県,宜野湾市,のだけ歯科クリニック,ノダケシカクリニック,無床診療所,沖縄県宜野湾市野嵩１－９－１５,メゾン松川１０１号,26.280058,127.781319,(098）8941718,,,,,,月火水木金土,9:30,19:00,土曜午後、日祝祭日は休診,,歯科,,,
58,472051,,沖縄県,宜野湾市,ともえ歯科クリニック,トモエシカクリニック,無床診療所,沖縄県宜野湾市大謝名１－１７－３３,ＢＡＲＮビル,26.266979,127.736404,(098）8991191,,,,,,月火水木金土,10:00,19:30,火木は15：00～19：30まで、日祝祭日は休診,,歯科;小児歯科,,,
59,472051,,沖縄県,宜野湾市,ライフデンタルクリニック,ライフデンタルクリニック,無床診療所,沖縄県宜野湾市大山６－２４－９,,26.276863,127.738586,(098）8905322,,,,,,月火水木金日,9:00,18:00,土祝日は休診,,歯科,,,
60,472051,,沖縄県,宜野湾市,あさひ歯科医院,アサヒシカイイン,無床診療所,沖縄県宜野湾市我如古２－３２－１８,,26.254189,127.757515,(098）8976480,,,,,,月火水木金土,10:00,19:30,日は休診、土曜祝祭日は19：00まで,,歯科,,http://www.cosmos.ne.jp/~seiaikai/hospital/asahi.html,
61,472051,,沖縄県,宜野湾市,比嘉歯科医院新城診療所,ヒガシカイインアラグスクシンリョウジョ,無床診療所,沖縄県宜野湾市新城１－３６－１,,26.289406,127.771271,(098）8937043,,,,,,月火水金土,9:30,20:00,木日祝日は休診、水曜は午後19：00まで、土曜午後は16：00まで,,歯科;小児歯科,,,
62,472051,,沖縄県,宜野湾市,佐藤歯科,サトウシカ,無床診療所,沖縄県宜野湾市真志喜２－１６－９,,26.2757,127.736862,(098）8903263,,,,,,月火木金土,8:00,19:00,土曜午後、水日は休診,,歯科;矯正歯科;歯科口腔外科;小児歯科,,,
63,472051,,沖縄県,宜野湾市,山川歯科医院,ヤマカワシカイイン,無床診療所,沖縄県宜野湾市嘉数４－２６－１０,ヤマカワビルアネックス,26.26166,127.728241,(098）8903434,,,,,,月火水木金土日,10:00,21:00,日祝祭日は19：00まで,,一般歯科;矯正歯科;小児歯科;歯科口腔外科;審美歯科,,https://yamakawa-dc.tokuzan.org/,
64,472051,,沖縄県,宜野湾市,長田歯科医院,ナガタシカイイン,無床診療所,沖縄県宜野湾市長田３－３５－９,,26.261045,127.76387,(098）8940648,,,,,,月火水木金土,9:00,18:30,土曜午後、木（不定休）日祝日は休診,,小児歯科;歯周病治療;予防歯科;矯正歯科;小児矯正;審美歯科;口腔外科,,,
65,472051,,沖縄県,宜野湾市,生田歯科医院,イクタシカイイン,無床診療所,沖縄県宜野湾市真栄原３－３５－３,,26.265036,127.745766,(098）8974739,,,,,,月火木金土,9:30,18:00,水日祝日は休診,,一般歯科;小児歯科;予防歯科;矯正歯科;口腔外科;歯周内科,,https://www.ikuta-dental.com/,
66,472051,,沖縄県,宜野湾市,太陽歯科医院,タイヨウシカイイン,無床診療所,沖縄県宜野湾市真志喜２－１１－１,,26.275402,127.738701,(098）8906488,,,,,,月火水木金土,10:00,19:00,木曜午前、日祝日は休診　※完全予約制,,歯科,,,
67,472051,,沖縄県,宜野湾市,オリーブ歯科医院,オリーブシカイイン,無床診療所,沖縄県宜野湾市大謝名１－２－２,,26.268562,127.734383,(098）8988241,,,,,,月火水木金土,9:00,18:00,日祝日は休診,,矯正歯科;歯科;小児歯科;歯科口腔外科;審美歯科,,,
68,472051,,沖縄県,宜野湾市,優和デンタルクリニック,ユウワデンタルクリニック,無床診療所,沖縄県宜野湾市長田１－１９－１０,,26.264114,127.763504,(098）8929809,,,,,,月火水金土,9:30,19:00,木日祝日は休診、土曜日は18：00まで,,歯科;小児歯科;歯科口腔外科,,,
69,472051,,沖縄県,宜野湾市,仲村歯科,ナカムラシカ,無床診療所,沖縄県宜野湾市我如古４－５－６,,26.256651,127.750778,(098）8971182,,,,,,月火水木金土,9:00,18:00,木曜午後、日祝日は休診,,歯科;小児歯科,,,
